gestfips,h_year,hearnval,hfdval,hfoodsp,hlorent,hmcaid,hpawval,hpaw_yn,hpublic,hssival,h_seq,gtmetsta,ffpos,f_mv_fs,povll,pehspnon,prdtrace,prcitshp,pemlr,a_age,a_maritl,a_hga,marsupwt,dis_hp,hea,mcaid,paw_val,paw_yn,pearnval,pov_univ,pppos,spm_id,ssi_val,ssi_yn,wkswork,racecat
California,2023,430000,0,2,2,3,0,2,2,0,85250,1,1,0,14,2,4,5,1,26,7,43,2507.52,2,1,2,0,2,350000,1,41,85250001,0,2,52,3
California,2023,480000,0,2,0,3,0,2,0,0,85251,1,1,0,14,2,1,1,1,59,7,44,2238.46,2,2,2,0,2,280000,1,41,85251001,0,2,52,1
California,2023,480000,0,2,0,3,0,2,0,0,85251,1,2,0,14,2,4,4,1,53,7,43,2238.46,2,2,2,0,2,200000,1,42,85251001,0,2,52,3
California,2023,90000,0,2,2,3,0,2,2,0,85252,1,1,0,14,2,4,1,1,53,7,41,1906.92,2,2,2,0,2,90000,1,41,85252001,0,2,52,3
California,2023,72000,0,2,0,3,0,2,0,0,85253,1,1,0,14,2,4,4,1,80,3,41,2182.55,2,3,2,0,2,72000,1,41,85253001,0,2,52,3
California,2023,300000,0,2,0,3,0,2,0,0,85254,1,1,0,14,2,4,1,1,37,7,46,2265.84,2,2,2,0,2,300000,1,41,85254001,0,2,52,3
California,2023,80000,0,2,2,2,0,2,2,0,85255,1,1,0,9,1,1,5,7,46,1,39,2077.7,2,3,2,0,2,0,1,42,85255001,0,2,0,4
California,2023,0,0,2,1,3,0,2,2,0,85256,1,1,0,4,2,2,1,5,75,7,41,2393.42,2,3,2,0,2,0,1,41,85256001,0,2,0,2
California,2023,136769,0,2,2,3,0,2,2,0,85257,1,1,0,12,1,1,1,1,27,7,43,2084.5,2,2,2,0,2,61769,1,41,85257001,0,2,52,4
California,2023,136769,0,2,2,3,0,2,2,0,85257,1,2,0,13,2,1,1,1,29,7,43,2084.5,2,2,2,0,2,75000,1,42,85257001,0,2,52,1
California,2023,235000,0,2,0,3,0,2,0,0,85258,1,1,0,14,2,4,4,5,34,7,43,2609.58,2,2,2,0,2,115000,1,41,85258001,0,2,50,3
California,2023,235000,0,2,0,3,0,2,0,0,85258,1,2,0,14,2,4,1,1,29,7,43,2609.58,2,2,2,0,2,120000,1,42,85258001,0,2,52,3
California,2023,600000,0,2,0,3,0,2,0,0,85259,1,1,0,14,2,4,4,1,35,1,45,2493.97,2,1,2,0,2,200000,1,42,85259001,0,2,52,3
California,2023,290000,0,2,0,3,0,2,0,0,85260,1,1,0,14,2,11,1,0,12,7,0,3670.72,0,1,2,0,0,0,1,44,85260001,0,0,0,5
California,2023,90000,0,2,0,3,0,2,0,0,85261,1,1,0,10,2,1,1,0,3,7,0,2609.61,0,1,2,0,0,0,1,44,85261001,0,0,0,1
California,2023,191000,0,2,2,3,0,2,2,0,85262,1,1,0,14,2,4,5,4,25,7,43,2467.09,2,1,2,0,2,191000,1,41,85262001,0,2,52,3
California,2023,300000,0,2,2,3,0,2,2,0,85263,1,1,0,14,2,4,5,1,34,5,44,2508.33,2,1,2,0,2,130000,1,41,85263001,0,2,52,3
California,2023,300000,0,2,2,3,0,2,2,0,85263,1,2,0,14,2,1,5,1,38,5,43,2508.33,2,1,2,0,2,170000,1,42,85263001,0,2,49,1
California,2023,45000,0,2,0,3,0,2,0,0,85264,1,1,0,14,2,4,1,7,76,7,40,1946.96,1,3,2,0,2,45000,1,41,85264001,0,2,52,3
California,2023,45000,0,2,0,3,0,2,0,0,85264,1,2,0,1,2,4,1,5,76,7,39,1946.96,2,3,2,0,2,0,1,42,85264001,0,2,0,3
California,2023,80000,0,2,0,3,0,2,0,0,85265,1,1,0,12,2,4,4,1,60,5,44,4681.89,2,1,2,0,2,30000,1,41,85265001,0,2,40,3
California,2023,350000,0,2,0,3,0,2,0,0,85266,1,1,0,14,2,1,1,1,56,1,44,2089.42,2,2,2,0,2,250000,1,42,85266001,0,2,52,1
California,2023,1199999,0,2,0,3,0,2,0,0,85267,1,1,0,14,2,4,5,1,50,1,43,2040.81,2,1,2,0,2,1099999,1,41,85267001,0,2,52,3
California,2023,60000,0,2,0,3,0,2,0,0,85269,1,1,0,13,2,4,1,1,75,5,40,2017.16,2,3,2,0,2,60000,1,41,85269001,0,2,52,3
California,2023,0,0,2,0,3,0,2,0,0,85270,1,1,0,13,1,1,3,5,85,1,39,1473.45,2,5,2,0,2,0,1,41,85270001,0,2,0,4
California,2023,0,0,2,0,3,0,2,0,0,85271,1,1,0,6,2,1,4,5,85,4,43,3184.69,2,4,2,0,2,0,1,41,85271001,0,2,0,1
California,2023,250000,0,2,0,3,0,2,0,0,85272,1,1,0,14,2,4,5,1,33,7,44,2632.26,2,3,2,0,2,250000,1,41,85272001,0,2,52,3
California,2023,90000,0,2,2,1,0,2,2,0,85273,1,1,0,9,1,4,5,7,35,1,38,3307.37,2,2,1,0,2,0,1,42,85273001,0,2,0,4
California,2023,150000,0,2,2,3,0,2,2,0,85274,1,1,0,14,2,4,5,1,27,7,44,4300.01,2,3,2,0,2,150000,1,41,85274001,0,2,52,3
California,2023,150000,0,2,2,3,0,2,2,0,85274,1,2,0,1,2,4,5,1,27,7,46,4495.85,2,1,2,0,2,0,1,42,85274003,0,2,0,3
California,2023,80000,0,2,2,3,0,2,2,0,85276,1,1,0,14,2,4,5,1,28,7,44,2184.45,2,3,2,0,2,80000,1,41,85276001,0,2,52,3
California,2023,0,0,2,0,3,0,2,0,0,85277,1,1,0,8,1,1,4,5,80,1,34,1855.66,2,4,2,0,2,0,1,42,85277001,0,2,0,4
California,2023,135000,0,2,2,3,0,2,2,0,85279,1,1,0,14,1,1,1,1,18,7,37,2179.98,2,1,2,0,2,25000,1,41,85279001,0,2,52,4
California,2023,150000,0,2,0,3,0,2,0,0,85280,1,1,0,14,2,1,1,1,34,7,44,4852.09,2,4,2,0,2,150000,1,41,85280001,0,2,52,1
California,2023,0,0,2,0,3,0,2,0,0,85281,1,1,0,14,2,4,4,5,77,1,44,3493.31,2,5,2,0,2,0,1,41,85281001,0,2,0,3
California,2023,140000,0,2,2,3,600,1,2,0,85282,1,1,0,13,2,1,1,1,31,7,43,2056.48,2,1,2,300,1,70000,1,41,85282001,0,2,52,1
California,2023,140000,0,2,2,3,600,1,2,0,85282,1,2,0,13,1,1,1,1,36,7,39,2056.48,2,1,2,300,1,70000,1,42,85282001,0,2,52,4
California,2023,0,0,2,0,3,0,2,0,0,85283,1,1,0,10,2,1,1,4,37,5,40,3777.68,1,3,2,0,2,0,1,41,85283001,0,2,0,1
California,2023,331000,0,2,0,3,0,2,0,0,85285,1,1,0,14,2,1,1,1,54,3,43,3777.35,2,2,2,0,2,156000,1,41,85285001,0,2,52,1
California,2023,331000,0,2,0,3,0,2,0,0,85285,1,2,0,14,2,1,1,1,51,7,43,3777.35,2,2,2,0,2,150000,1,43,85285001,0,2,52,1
California,2023,0,0,2,0,3,0,2,0,0,85286,1,1,0,14,1,1,4,5,65,5,43,1745.15,2,3,2,0,2,0,1,41,85286001,0,2,0,4
California,2023,120000,0,2,0,3,0,2,0,0,85287,1,1,0,14,2,4,1,1,49,5,44,2164.67,2,2,2,0,2,120000,1,41,85287001,0,2,52,3
California,2023,30000,0,2,2,1,0,2,2,0,85288,1,1,0,12,2,4,5,1,54,7,44,2149.65,2,3,1,0,2,30000,1,41,85288001,0,2,26,3
California,2023,85000,0,2,0,3,0,2,0,0,85289,1,1,0,14,2,1,1,1,59,6,39,3918.28,2,3,2,0,2,85000,1,41,85289001,0,2,52,1
California,2023,14000,3000,1,2,1,0,2,2,0,85290,1,1,3000,5,1,1,1,1,47,7,43,1610.14,2,3,1,0,2,14000,1,41,85290001,0,2,1,4
California,2023,280000,0,2,0,3,0,2,0,0,85294,1,1,0,14,2,4,4,1,27,7,43,2569.23,2,3,2,0,2,60000,1,43,85294001,0,2,52,3
California,2023,100000,0,2,2,3,0,2,2,0,85296,1,1,0,12,1,1,1,0,7,7,0,1947.19,0,1,2,0,0,0,1,43,85296001,0,0,0,4
California,2023,330000,0,2,2,2,0,2,2,0,85297,1,1,0,14,1,7,1,0,9,7,0,3428.29,0,2,1,0,0,0,1,43,85297001,0,0,0,4
California,2023,319295,0,2,2,3,0,2,2,0,85298,1,1,0,14,1,1,1,1,43,7,43,1716.87,2,2,2,0,2,78000,1,41,85298001,0,2,52,4
California,2023,140000,0,2,2,3,0,2,2,0,85300,1,1,0,14,2,4,4,1,44,5,43,4824.81,2,2,2,0,2,140000,1,41,85300001,0,2,52,3
California,2023,197000,0,2,2,3,0,2,2,0,85301,1,1,0,14,2,4,4,1,49,4,44,2024.97,2,3,2,0,2,130000,1,41,85301001,0,2,52,3
California,2023,197000,0,2,2,3,0,2,2,0,85301,1,2,0,12,2,1,1,1,37,7,39,2024.97,2,3,2,0,2,67000,1,42,85301001,0,2,52,1
California,2023,190000,0,2,0,3,0,2,0,0,85302,1,1,0,14,2,4,1,1,62,1,43,2663.76,2,3,2,0,2,40000,1,42,85302001,0,2,42,3
California,2023,100000,0,2,2,3,0,2,2,0,85303,1,1,0,14,2,1,1,1,28,7,43,5627.64,2,1,2,0,2,100000,1,41,85303001,0,2,52,1
California,2023,122000,0,2,0,3,0,2,0,0,85304,1,1,0,14,2,1,1,1,52,4,40,3924.18,2,3,2,0,2,122000,1,41,85304001,0,2,52,1
California,2023,60000,0,2,2,1,0,2,2,0,85305,1,1,0,11,2,1,1,6,36,1,43,1937.46,1,2,1,0,2,0,1,42,85305001,0,2,0,1
California,2023,330000,0,2,0,3,0,2,0,0,85306,1,1,0,14,2,4,4,1,36,1,43,2580.7,2,1,2,0,2,210000,1,42,85306001,0,2,52,3
California,2023,100000,0,2,0,3,0,2,0,0,85307,1,1,0,14,2,1,1,1,48,7,40,4285.65,2,2,2,0,2,100000,1,41,85307001,0,2,52,1
California,2023,199000,0,2,2,3,0,2,2,0,85308,1,1,0,14,2,4,4,1,30,7,43,2498.98,2,1,2,0,2,199000,1,41,85308001,0,2,52,3
California,2023,0,0,2,0,3,0,2,0,0,85309,1,1,0,14,2,1,1,5,80,1,43,3341.66,2,3,2,0,2,0,1,41,85309001,0,2,0,1
California,2023,310000,0,2,0,3,0,2,0,0,85310,1,1,0,14,2,1,1,1,40,1,44,2153.13,2,2,2,0,2,200000,1,41,85310001,0,2,52,1
California,2023,0,0,2,0,3,0,2,0,0,85311,1,1,0,14,2,1,1,5,73,1,44,3576.77,2,1,2,0,2,0,1,42,85311001,0,2,0,1
California,2023,254000,0,2,2,3,0,2,2,0,85312,1,1,0,13,2,4,5,1,35,1,43,2439.8,2,2,2,0,2,36000,1,42,85312001,0,2,52,3
California,2023,254000,0,2,2,3,0,2,2,0,85312,1,2,0,13,2,4,1,0,6,7,0,3049.48,0,2,2,0,0,0,1,47,85312001,0,0,0,3
California,2023,133000,0,2,0,2,0,2,0,0,85313,1,1,0,12,1,1,1,1,27,7,39,4054.23,2,3,2,0,2,40000,1,42,85313001,0,2,52,4
California,2023,133000,0,2,0,2,0,2,0,0,85313,1,2,0,12,1,1,1,0,0,7,0,8644.67,0,3,0,0,0,0,1,44,85313001,0,0,0,4
California,2023,5000,0,2,0,1,0,2,0,0,85314,1,1,0,1,2,1,1,5,62,4,43,4601.51,2,3,1,0,2,5000,1,41,85314001,0,2,8,1
California,2023,700000,0,2,0,3,0,2,0,0,85315,1,1,0,14,2,1,1,1,61,1,43,4026.96,2,2,2,0,2,600000,1,41,85315001,0,2,52,1
California,2023,0,0,2,0,3,0,2,0,0,85316,1,1,0,8,2,1,1,5,75,5,43,4230.42,2,3,2,0,2,0,1,41,85316001,0,2,0,1
California,2023,37440,0,2,0,3,0,2,1,0,85317,1,1,0,8,2,4,1,1,42,7,40,4089.76,2,3,2,0,2,37440,1,41,85317001,0,2,52,3
California,2023,60000,2400,1,2,3,0,2,2,0,85319,1,1,0,6,2,4,5,1,29,7,40,2684.87,2,2,2,0,2,30000,1,41,85319001,0,2,52,3
California,2023,60000,2400,1,2,3,0,2,2,0,85319,1,2,2400,7,2,4,4,1,24,7,40,2684.87,2,2,2,0,2,30000,1,43,85319001,0,2,52,3
California,2023,158000,0,2,2,3,0,2,2,0,85320,1,1,0,14,2,1,1,1,62,5,39,3679.8,2,2,2,0,2,158000,1,41,85320001,0,2,52,1
California,2023,280000,0,2,2,3,0,2,2,0,85322,1,1,0,14,2,4,5,1,32,7,44,3013,2,2,2,0,2,190000,1,41,85322001,0,2,52,3
California,2023,280000,0,2,2,3,0,2,2,0,85322,1,2,0,14,2,4,5,1,29,7,44,3013,2,2,2,0,2,90000,1,42,85322001,0,2,52,3
California,2023,185000,0,2,0,3,0,2,0,0,85323,1,1,0,14,2,4,1,5,62,1,43,2114.62,2,2,2,0,2,0,1,41,85323001,0,2,0,3
California,2023,0,0,2,0,3,0,2,0,0,85324,1,1,0,14,2,1,1,5,80,4,44,3341.66,2,4,2,0,2,0,1,41,85324001,0,2,0,1
California,2023,16920,0,2,2,3,0,2,2,0,85325,1,1,0,4,2,4,1,1,37,7,43,4385.51,2,1,2,0,2,16920,1,41,85325001,0,2,26,3
California,2023,0,0,2,0,1,0,2,0,0,85326,1,1,0,9,2,4,4,5,71,1,44,4262.36,2,3,1,0,2,0,1,42,85326001,0,2,0,3
California,2023,95000,0,2,2,3,0,2,2,0,85327,1,1,0,10,2,1,1,1,24,7,40,1882.99,2,2,2,0,2,50000,1,41,85327001,0,2,52,1
California,2023,95000,0,2,2,3,0,2,2,0,85327,1,2,0,9,1,1,1,2,25,7,43,1882.99,1,2,2,0,2,45000,1,42,85327001,0,2,48,4
California,2023,159870,0,2,0,2,0,2,0,0,85328,1,1,0,10,2,4,1,1,55,7,39,2430.48,2,3,2,0,2,45870,1,42,85328001,0,2,52,3
California,2023,159870,0,2,0,2,0,2,0,0,85328,1,2,0,10,2,4,1,5,76,1,34,1848.39,2,4,2,0,2,0,1,45,85328001,0,2,0,3
California,2023,159870,0,2,0,2,0,2,0,0,85328,1,3,0,10,2,4,1,7,46,1,43,1907.26,2,3,1,0,2,0,1,47,85328001,0,2,0,3
California,2023,759523,0,2,0,3,0,2,0,0,85329,1,1,0,14,2,6,1,0,1,7,0,3701.33,0,1,2,0,0,0,1,44,85329001,0,0,0,5
California,2023,110000,0,2,2,3,0,2,2,0,85330,1,1,0,14,1,4,1,1,36,7,40,2667.68,2,2,2,0,2,110000,1,41,85330001,0,2,52,4
California,2023,300000,0,2,0,3,0,2,0,0,85331,1,1,0,14,2,4,1,7,20,7,40,3938.52,2,1,2,0,2,0,1,44,85331001,0,2,0,3
California,2023,0,2520,1,2,3,0,2,2,0,85332,1,1,2520,2,2,2,1,0,13,7,0,5119.63,0,1,2,0,0,0,1,42,85332001,0,0,0,2
California,2023,80000,0,2,2,3,0,2,2,0,85333,1,1,0,14,2,1,1,1,48,7,43,4041.21,2,2,2,0,2,80000,1,41,85333001,0,2,52,1
California,2023,404000,0,2,0,3,0,2,0,0,85334,1,1,0,14,2,4,5,1,44,1,46,2181.91,2,4,2,0,2,309000,1,41,85334001,0,2,52,3
California,2023,52002,3000,1,2,1,0,2,2,0,85336,1,1,3000,5,1,1,1,0,13,7,0,2500.75,0,2,1,0,0,0,1,44,85336001,0,0,0,4
California,2023,175000,0,2,0,3,0,2,0,0,85348,1,1,0,14,2,1,4,1,48,1,44,4041.21,2,3,2,0,2,75000,1,42,85348001,0,2,52,1
California,2023,0,0,2,0,3,0,2,0,0,85351,1,1,0,11,1,1,4,5,80,4,33,2024.28,2,4,2,0,2,0,1,41,85351001,0,2,0,4
California,2023,500000,0,2,0,3,0,2,0,0,85353,1,1,0,14,2,1,1,1,54,1,44,2245.52,2,1,2,0,2,500000,1,41,85353001,0,2,52,1
California,2023,290000,0,2,2,3,0,2,2,0,85354,1,1,0,14,2,1,1,1,30,7,44,2348.23,2,3,2,0,2,220000,1,41,85354001,0,2,52,1
California,2023,290000,0,2,2,3,0,2,2,0,85354,1,2,0,13,1,1,1,1,30,7,43,2348.23,2,2,2,0,2,70000,1,42,85354001,0,2,52,4
California,2023,130000,0,2,2,3,0,2,2,0,85355,1,1,0,14,2,1,1,1,33,7,40,2417.89,2,3,2,0,2,130000,1,41,85355001,0,2,52,1
California,2023,130000,0,2,2,3,0,2,2,0,85355,1,2,0,1,1,1,1,1,34,7,43,2417.89,2,1,2,0,2,0,1,42,85355001,0,2,0,4
California,2023,104000,0,2,0,3,0,2,0,0,85356,1,1,0,10,1,1,1,7,15,7,34,2272.61,2,1,2,0,2,0,1,44,85356001,0,2,0,4
California,2023,104000,0,2,0,3,0,2,0,0,85356,1,2,0,1,1,1,5,7,45,7,39,2540.53,2,1,2,0,2,0,1,45,85356001,0,2,0,4
California,2023,250000,0,2,0,3,0,2,0,0,85357,1,1,0,14,2,1,1,1,43,1,43,2423.84,2,2,2,0,2,250000,1,42,85357001,0,2,52,1
California,2023,0,0,2,0,3,0,2,0,0,85358,1,1,0,14,2,1,1,5,74,1,44,2495.04,2,2,2,0,2,0,1,41,85358001,0,2,0,1
California,2023,195000,0,2,2,3,0,2,2,0,85359,1,1,0,14,2,4,1,0,7,7,0,2239.88,0,2,2,0,0,0,1,43,85359001,0,0,0,3
California,2023,90000,0,2,0,3,0,2,0,0,85360,1,1,0,11,2,4,1,7,18,7,39,2319.84,2,1,2,0,2,0,1,43,85360001,0,2,0,3
California,2023,0,0,2,0,3,0,2,0,0,85361,1,1,0,11,2,4,1,5,80,1,45,2511.66,2,2,2,0,2,0,1,42,85361001,0,2,0,3
California,2023,0,0,2,0,3,0,2,0,0,85363,1,1,0,14,2,4,4,5,74,1,44,2440.67,2,2,2,0,2,0,1,42,85363001,0,2,0,3
California,2023,437000,0,2,2,3,0,2,2,0,85364,1,1,0,14,2,1,1,1,17,7,37,2884.64,2,1,2,0,2,7000,1,42,85364001,0,2,39,1
California,2023,0,0,2,2,3,0,2,2,0,85366,1,1,0,6,2,1,1,5,69,7,39,2085.7,2,2,2,0,2,0,1,41,85366001,0,2,0,1
California,2023,0,0,2,2,3,0,2,2,0,85366,1,2,0,7,2,2,1,5,73,4,42,2905.84,2,2,2,0,2,0,1,42,85366003,0,2,0,2
California,2023,117000,0,2,0,3,0,2,0,0,85367,1,1,0,11,2,4,1,7,17,7,38,3854.05,2,2,2,0,2,0,1,44,85367001,0,2,0,3
California,2023,753000,0,2,0,3,0,2,0,0,85368,1,1,0,14,2,1,1,0,14,7,0,3271.9,0,1,2,0,0,0,1,44,85368001,0,0,0,1
California,2023,222400,0,2,0,3,0,2,0,0,85369,1,1,0,14,2,4,1,0,2,7,0,2866.3,0,2,2,0,0,0,1,44,85369001,0,0,0,3
California,2023,0,2700,1,0,3,0,2,1,0,85370,1,1,2700,5,2,2,1,5,78,4,39,3241.58,2,4,2,0,2,0,1,41,85370001,0,2,0,2
California,2023,185000,0,2,0,3,0,2,0,0,85372,1,1,0,14,2,4,1,7,19,7,40,3323.68,2,2,2,0,2,0,1,43,85372001,0,2,0,3
California,2023,70000,0,2,2,3,0,2,2,0,85374,1,1,0,13,2,4,1,1,36,7,43,2756.35,2,1,2,0,2,70000,1,41,85374001,0,2,52,3
California,2023,405000,0,2,2,3,0,2,2,0,85375,1,1,0,14,2,4,1,0,0,7,0,2878.89,0,2,2,0,0,0,1,43,85375001,0,0,0,3
California,2023,320000,0,2,0,3,0,2,0,0,85376,1,1,0,14,2,4,1,1,38,1,39,2566.21,2,2,2,0,2,140000,1,42,85376001,0,2,52,3
California,2023,150000,0,2,0,3,0,2,0,0,85377,1,1,0,14,2,4,4,5,47,1,44,2161.48,2,3,2,0,2,0,1,42,85377001,0,2,0,3
California,2023,0,0,2,0,3,0,2,0,0,85378,1,1,0,11,1,1,4,5,75,1,42,1748.28,2,3,2,0,2,0,1,42,85378001,0,2,0,4
California,2023,1167000,0,2,2,3,0,2,2,0,85379,1,1,0,14,2,1,1,0,12,7,0,2743.06,0,2,2,0,0,0,1,45,85379001,0,0,0,1
California,2023,0,0,2,0,3,0,2,0,0,85380,1,1,0,14,2,2,1,5,80,1,43,2252.89,2,2,2,0,2,0,1,42,85380001,0,2,0,2
California,2023,0,0,2,0,3,0,2,0,0,85381,1,1,0,14,2,4,4,5,71,1,43,2174.37,2,4,2,0,2,0,1,42,85381001,0,2,0,3
California,2023,0,0,2,0,3,0,2,0,0,85382,1,1,0,14,2,8,1,5,71,1,44,1914.95,2,3,2,0,2,0,1,42,85382001,0,2,0,5
California,2023,285000,0,2,0,3,0,2,0,0,85383,1,1,0,14,2,4,1,1,31,1,43,2406.97,2,2,2,0,2,190000,1,42,85383001,0,2,52,3
California,2023,30000,0,2,2,3,0,2,2,0,85384,1,1,0,7,2,4,4,1,39,7,40,2279.68,2,2,2,0,2,30000,1,41,85384001,0,2,52,3
California,2023,95000,0,2,0,2,0,2,0,0,85385,1,1,0,12,2,4,1,1,31,7,43,2129.82,2,1,2,0,2,95000,1,41,85385001,0,2,52,3
California,2023,95000,0,2,0,2,0,2,0,0,85385,1,2,0,12,2,4,1,5,57,1,43,2061.05,2,1,1,0,2,0,1,42,85385001,0,2,0,3
California,2023,730000,0,2,2,2,0,2,2,0,85386,1,1,0,14,2,1,1,1,39,6,33,1979.35,2,1,2,0,2,170000,1,41,85386001,0,2,52,1
California,2023,730000,0,2,2,2,0,2,2,0,85386,1,2,0,14,2,1,1,1,36,6,33,2318.29,2,1,2,0,2,85000,1,42,85386003,0,2,52,1
California,2023,730000,0,2,2,2,0,2,2,0,85386,1,3,0,13,2,1,1,1,36,6,33,2318.29,2,1,2,0,2,70000,1,43,85386004,0,2,52,1
California,2023,730000,0,2,2,2,0,2,2,0,85386,1,4,0,9,2,4,1,1,36,6,40,2505.54,2,3,1,0,2,40000,1,44,85386005,0,2,52,3
California,2023,730000,0,2,2,2,0,2,2,0,85386,1,5,0,14,2,4,1,1,36,6,40,2505.54,2,3,2,0,2,365000,1,45,85386006,0,2,52,3
California,2023,100000,0,2,2,1,0,2,2,0,85388,1,1,0,9,1,1,5,7,15,7,38,1726.52,2,3,1,0,2,0,1,43,85388001,0,2,0,4
California,2023,55000,0,2,2,3,0,2,2,0,85389,1,1,0,11,1,3,1,1,47,5,39,3283.13,2,2,2,0,2,55000,1,41,85389001,0,2,52,4
California,2023,40000,0,2,0,1,0,2,0,0,85390,1,1,0,8,2,1,1,5,85,4,42,3714.72,2,5,1,0,2,0,1,42,85390001,0,2,0,1
California,2023,125000,0,2,0,3,0,2,0,0,85391,1,1,0,12,1,1,1,0,7,7,0,1861.3,0,1,2,0,0,0,1,43,85391001,0,0,0,4
California,2023,108000,0,2,2,3,0,2,2,0,85392,1,1,0,10,1,1,1,1,37,1,42,2124.05,2,2,2,0,2,70000,1,41,85392001,0,2,50,4
California,2023,52000,0,2,0,3,0,2,0,0,85393,1,1,0,5,2,1,1,1,43,1,42,2338.73,2,2,2,0,2,52000,1,41,85393001,0,2,50,1
California,2023,150000,0,2,0,3,0,2,0,0,85394,1,1,0,14,1,1,1,1,43,1,40,4213.62,2,2,2,0,2,60000,1,42,85394001,0,2,52,4
California,2023,19000,0,2,0,1,0,2,1,0,85395,1,1,0,3,1,1,4,5,68,1,33,2135.93,2,2,1,0,2,0,1,42,85395001,0,2,0,4
California,2023,242000,0,2,2,3,0,2,2,0,85399,1,1,0,13,1,1,1,1,20,7,40,2449.77,2,3,2,0,2,32000,1,43,85399001,0,2,52,4
California,2023,242000,0,2,2,3,0,2,2,0,85399,1,2,0,13,1,1,4,1,66,1,38,2213.13,2,3,2,0,2,35000,1,47,85399001,0,2,52,4
California,2023,0,0,2,0,3,0,2,0,0,85400,1,1,0,11,1,1,4,5,85,1,32,2275.63,2,5,2,0,2,0,1,42,85400001,0,2,0,4
California,2023,300600,0,2,2,3,0,2,2,0,85403,1,1,0,14,2,4,5,1,32,1,44,2419.32,2,1,2,0,2,600,1,42,85403001,0,2,16,3
California,2023,190000,0,2,0,3,0,2,0,0,85405,1,1,0,14,2,1,1,5,73,1,42,1782.83,2,2,2,0,2,0,1,41,85405001,0,2,0,1
California,2023,1099999,0,2,2,3,0,2,2,0,85406,1,1,0,14,2,1,1,0,8,7,0,1854.12,0,1,2,0,0,0,1,46,85406001,0,0,0,1
California,2023,0,0,2,0,1,0,2,0,0,85407,1,1,0,5,2,1,1,5,64,7,44,3277.43,2,3,1,0,2,0,1,41,85407001,0,2,0,1
California,2023,150000,0,2,2,3,0,2,2,0,85408,1,1,0,14,1,1,1,1,31,7,43,2165.03,2,3,2,0,2,150000,1,41,85408001,0,2,52,4
California,2023,420000,0,2,0,3,0,2,0,0,85409,1,1,0,14,2,4,5,1,34,1,46,2438.58,2,2,2,0,2,350000,1,42,85409001,0,2,52,3
California,2023,0,0,2,0,3,0,2,0,0,85410,1,1,0,14,1,1,4,5,69,5,46,4355.34,2,3,2,0,2,0,1,41,85410001,0,2,0,4
California,2023,68432,0,2,2,3,0,2,2,0,85411,1,1,0,7,2,1,1,2,23,7,40,5861.29,2,2,2,0,2,28432,1,41,85411001,0,2,49,1
California,2023,68432,0,2,2,3,0,2,2,0,85411,1,2,0,9,2,1,1,2,26,7,40,5861.29,2,2,2,0,2,40000,1,42,85411001,0,2,50,1
California,2023,0,0,2,0,3,0,2,0,0,85412,1,1,0,14,2,4,1,5,85,4,39,2060.85,2,2,2,0,2,0,1,41,85412001,0,2,0,3
California,2023,0,0,2,0,3,0,2,0,0,85413,1,1,0,13,2,1,1,5,73,1,43,1710.57,1,5,2,0,2,0,1,42,85413001,0,2,0,1
California,2023,130000,0,2,2,3,0,2,2,0,85414,1,1,0,14,2,4,5,7,28,1,43,2453.38,2,2,2,0,2,0,1,41,85414001,0,2,0,3
California,2023,0,0,2,0,3,0,2,0,0,85416,1,1,0,5,2,4,1,5,85,3,44,1860.2,2,2,2,0,2,0,1,41,85416001,0,2,0,3
California,2023,0,0,2,0,3,0,2,0,0,85417,1,1,0,12,2,1,4,5,73,1,41,3415.5,2,3,2,0,2,0,1,42,85417001,0,2,0,1
California,2023,30000,0,2,0,2,0,2,0,0,85418,1,1,0,13,2,4,4,1,59,1,43,2339.37,2,2,1,0,2,30000,1,42,85418001,0,2,52,3
California,2023,129000,0,2,2,3,0,2,2,0,85420,1,1,0,14,2,4,5,1,28,3,44,4488.3,2,3,2,0,2,129000,1,41,85420001,0,2,52,3
California,2023,220000,0,2,0,2,0,2,0,10800,85421,1,1,0,14,2,4,1,6,57,7,33,2048.54,1,4,1,0,2,0,1,45,85421001,10800,1,0,3
California,2023,220000,0,2,0,2,0,2,0,10800,85421,1,2,0,14,2,4,1,5,79,1,43,1950.06,2,4,2,0,2,0,1,47,85421001,0,2,0,3
California,2023,0,0,2,0,3,0,2,0,0,85422,1,1,0,11,2,4,4,5,75,1,44,2340.08,2,3,2,0,2,0,1,41,85422001,0,2,0,3
California,2023,120000,0,2,2,3,0,2,2,0,85423,1,1,0,14,2,4,3,4,30,7,44,4474.33,2,2,2,0,2,120000,1,41,85423001,0,2,52,3
California,2023,120000,0,2,2,3,0,2,2,0,85423,1,2,0,1,2,4,3,1,31,7,44,5643.8,2,2,2,0,2,0,1,42,85423003,0,2,0,3
California,2023,120000,0,2,2,3,0,2,2,0,85423,1,3,0,1,2,4,3,1,22,7,43,3940.09,2,2,2,0,2,0,1,43,85423004,0,2,0,3
California,2023,0,0,2,0,3,0,2,0,0,85427,1,1,0,10,2,1,1,5,70,1,40,3342.8,2,2,2,0,2,0,1,42,85427001,0,2,0,1
California,2023,130858,0,2,0,3,0,2,0,0,85428,1,1,0,14,2,1,1,2,66,7,43,3316.04,2,2,2,0,2,130858,1,42,85428001,0,2,52,1
